,tf,df,tfidf,all_tf,all_df,all_tf-idf,midf,tf_ev,df_ev,tf_chi,df_chi
充分,210,188,25.22847034673863,1597.0,1418.0,34.81167192080825,-11.231800711481142,176.60924569370326,156.81397019015103,6.31304702516617,6.202052368940485
上網,198,95,29.286742678385767,1498.0,1002.0,37.43199080118117,-11.567116357263288,165.6610206945319,110.80930756737048,6.3129490457981525,-2.25553440632919
轉換,167,119,27.115661164499983,1244.0,875.0,37.69658234660355,-11.206340360465104,137.57163534312264,96.76461489166583,6.295110501653585,5.109433355048798
估計,307,257,24.63481886310503,2406.0,1984.0,33.56419661189391,-11.255034170168617,266.0750439192549,219.40685250864573,6.294660354238934,6.4412060158924485
人的,821,649,21.094505028102862,6802.0,5523.0,27.47559309930854,-11.352483720416116,752.220469134984,610.7782491961948,6.288879471003588,2.3918701041348176
物流,132,70,29.194844210533446,960.0,435.0,41.992403185755975,-11.038090756258343,106.16460605257052,48.10583711757102,6.287100807291271,9.964578043840818
但今,103,99,26.01058583688561,728.0,699.0,36.915670007354976,-11.16577085931824,80.50815958986597,77.30110378202791,6.283622524872828,6.09101389297098
即日,211,171,25.84937202421105,1606.0,1305.0,35.531065286424024,-11.243534730473153,177.6045388754461,144.31751135271304,6.279438750738902,4.933255803397093
以北,107,66,28.486593460180426,760.0,568.0,38.709023835375326,-11.363706643913744,84.04697979161833,62.81405858110423,6.268412475886698,0.1615915760566538
罕見,107,87,26.919455339626747,760.0,630.0,37.91822425392518,-11.191051667950013,84.04697979161833,69.6705227219994,6.268412475886698,4.310442508477287
背後,119,111,26.01593666732093,856.0,760.0,37.054798410771724,-11.135028199187062,94.66344039687537,84.04697979161833,6.256566746711933,8.643562209547456
才會,299,272,24.158033212498864,2340.0,2104.0,32.94362527269495,-11.257033474780622,258.77622725314063,232.67742826521706,6.252320435942789,6.645529217705821
單價,143,91,28.02763839027652,1050.0,669.0,39.04593849369239,-11.206164520830397,116.11753786999901,73.98345984288508,6.223579860778729,3.9138834481873928
時程,131,104,26.83113942023346,953.0,770.0,37.46514913076993,-11.213239582925375,105.3904891334372,85.15286110466594,6.223019289664895,4.171493945498795
演講,234,148,27.20290195026155,1798.0,1181.0,36.85789043512671,-11.288144509652266,198.8374600859602,130.60458307092267,6.218165393341512,2.316921221455972
有萬人,102,78,27.30660568671991,721.0,600.0,38.02640244637368,-11.251460795745574,79.73404267073265,66.35287878285658,6.217831671173171,2.0444543648327946
的態度,180,154,25.851181533455982,1352.0,1168.0,35.711732723999845,-11.237335528193562,149.51515352403683,129.1669373639608,6.215596498141178,4.774294509652957
成以上,103,89,26.61059139067688,729.0,648.0,37.49749164888785,-11.196494293839153,80.61874772117075,71.6611090854851,6.213448704277705,4.195262144028711
原因是,112,107,25.95289894014464,801.0,771.0,36.626925005896005,-11.186099506320442,88.58109317511354,85.2634492359707,6.191447601448171,5.54138547467882
在各,134,131,25.573284880172963,978.0,940.0,36.015508814324996,-11.181922519281917,108.15519241605621,103.9528434264753,6.175885448768497,7.0373128295444545
規格,152,111,27.117761769348732,1124.0,811.0,37.8355334343224,-11.199977820022097,124.30105958655132,89.68697448816113,6.172363313552887,5.064782919266119
回穩,105,87,26.82991812012302,746.0,590.0,38.325370356207955,-11.1254543854642,82.49874595335169,65.24699746980896,6.137140968883265,7.252335546895523
該公,269,195,25.971558838566718,2092.0,1531.0,35.27090298803208,-11.271916804312955,231.3503706895599,169.31042902758904,6.127046967716476,3.897893712377285
方便,185,158,25.806047682583213,1395.0,1201.0,35.61833481382196,-11.239554756272035,154.27044317014153,132.8163456970179,6.121105531006007,4.775138487087198
大小,130,122,25.859508858384935,947.0,860.0,36.5669245742269,-11.164151311733315,104.72696034560863,95.10579292209442,6.0989694655949345,7.605197876240344
不可,494,419,22.856303272300593,3998.0,3318.0,30.725078814800376,-11.28048651804727,442.13134895643435,366.9314196691969,6.084972186272816,7.3886751374670885
金流,116,80,27.78531446089178,835.0,602.0,38.73703590690396,-11.229470777853958,92.3410896394754,66.5740550454661,6.061700610559508,2.707601299020622
持的,113,105,26.10130776522405,811.0,752.0,36.87813856776593,-11.180015941011336,89.68697448816113,83.16227474118024,6.0599341389021095,5.734405966694299
上午時分,149,120,26.559946810541142,1102.0,926.0,36.680836702624845,-11.254622459083151,121.86812069784658,102.40460958820864,6.0404547986077946,3.023279567085111
中表,185,163,25.612251453202862,1397.0,1284.0,35.07374457126199,-11.275225250662164,154.49161943275107,141.99516059531308,6.024671682862675,3.107171234336076
事的,122,105,26.45054680415884,884.0,806.0,36.75119036972358,-11.249363359568123,97.7599080734087,89.13403383163732,6.01046040436512,2.824161228146729
氛圍,104,96,26.228873648344866,740.0,671.0,37.30615662910417,-11.155660912722864,81.8352171655231,74.2046361054946,6.003254040443791,6.401727873425076
相關,2382,1675,15.688061386283287,20485.0,14002.0,20.39309906333436,-11.334626978496996,2265.397869778028,1548.4550145292628,6.001619827440685,10.341684580780216
一開始,118,105,26.29862341556755,852.0,770.0,36.931133164838684,-11.203670131909226,94.22108787165634,85.15286110466594,6.001168897324782,4.6259035482848585
巴士,168,104,27.967219192278854,1258.0,756.0,38.93802548075259,-11.19489044425718,139.11986918138928,83.60462726639928,5.995275592249086,4.975457011692017
天上午,405,337,23.75128091303771,3243.0,2872.0,31.344478832215987,-11.353920967034773,358.6373098213398,317.60911310727346,5.99351763393842,1.1838655723946958
和大,156,139,25.873818682930047,1160.0,876.0,37.36306172358074,-11.052132125024718,128.2822323135227,96.8752030229706,5.988940414163168,18.317365693005925
出在,153,150,25.331485713577784,1136.0,1107.0,35.385503260815184,-11.2100136058314,125.62811716220845,122.42106135437038,5.963792079430832,6.212965713617789
上述,294,264,24.296756467507468,2306.0,2120.0,32.82233156925718,-11.29446223173876,255.01623078877878,234.44683836609323,5.959362889229207,3.7253194312477986
比較,548,420,23.16809121076268,4465.0,3485.0,30.628523635062127,-11.32720857913623,493.77600627575765,385.39963759709195,5.9546058496909735,3.1063471825683058
室內,102,66,28.246280371298308,725.0,520.0,39.139742517044674,-11.275414036768066,80.17639519595168,57.5058282784757,5.940273636389789,1.2546720114237375
未有,107,101,26.07299894473416,765.0,719.0,36.94125295088078,-11.173980808098806,84.59992044814214,79.51286640812313,5.931016971075408,5.806568557412689
的後,113,94,26.735132390693913,813.0,674.0,37.73321560360819,-11.181175295861323,89.90815075077067,74.53640049940888,5.930869418360962,5.0825060370659445
起至月,171,152,25.717352909764625,1284.0,1175.0,35.43850041660284,-11.256382872951002,141.99516059531308,129.94105428309413,5.9247139505643664,3.7447524866258375
於新,140,130,25.8087449697237,1031.0,963.0,36.06465094942144,-11.213758928561562,114.01636337520856,106.49637044648479,5.921512950096479,5.18722469012659
仍將,130,112,26.361313157311198,950.0,871.0,36.48179939576009,-11.262383072776426,105.05872473952292,96.3222623664468,5.921138041235576,2.5517616724101186
日公,278,260,24.194517505781622,2174.0,2033.0,32.96495305055637,-11.267826149831837,240.41859745655032,224.82567094257905,5.8745946947305345,5.503078983163447
直接,551,436,22.912035555502516,4494.0,3634.0,30.255629826888512,-11.331686972826102,496.9830620835957,401.8772691615013,5.871084558962047,2.897304349424925
也能,242,223,24.68436162833273,1873.0,1699.0,33.93111056577705,-11.241863317430832,207.13156993381727,187.8892350867889,5.869734949958379,6.561130616244957
形象,188,135,26.85390199379625,1425.0,1050.0,36.820410233813746,-11.262510631932159,157.58808710928437,116.11753786999901,5.868999761581504,3.0705729955288836
得很,114,103,26.25177517673927,822.0,756.0,36.901765905990466,-11.204552355168916,90.90344393251351,83.60462726639928,5.868324445161611,4.499517500109583
助台,112,92,26.81662248168023,806.0,641.0,38.07699155146594,-11.152480847090649,89.13403383163732,70.88699216635177,5.865912113888025,6.288306022882456
害者,111,69,28.41709382080117,798.0,551.0,39.189874971424324,-11.288868271774675,88.24932878119925,60.93406034892329,5.86512156017936,1.0677014149765436
午時,741,484,23.045813594420967,6131.0,4192.0,29.86568256534656,-11.370088286503265,678.0158330294894,463.585446429558,5.850903615692734,0.8989798982910331
計師,192,104,28.577036908245255,1459.0,847.0,38.705592880415026,-11.308549762729701,161.34808357364625,93.66814721513254,5.823062535349719,1.1396316158896764
業部,114,92,26.899623788114443,823.0,619.0,38.44968211662536,-11.117556662854575,91.01403206381826,68.45405327764703,5.805200692489891,8.09903257011257
過剩,103,72,27.804986307029104,735.0,508.0,39.38785664274051,-11.165055295781446,81.2822765089993,56.17877070281857,5.802735035101323,4.455620750374191
也發,108,104,25.94943569928714,775.0,728.0,36.908850964325104,-11.157150116274332,85.70580176118973,80.50815958986597,5.799272218423399,6.8547904792084315
元件,108,77,27.65740182620355,775.0,493.0,39.89187478718057,-11.067943719408024,85.70580176118973,54.519948733247155,5.799272218423399,9.269133898646972
中表示,162,141,25.94825809477741,1213.0,1109.0,35.65969482436906,-11.273694064191218,134.14340327267504,122.6422376169799,5.7847792906479825,2.747890500529884
為年,200,177,25.414278900454192,1526.0,1347.0,35.05057394327954,-11.240725411055553,168.75748837106525,148.96221286751302,5.784007230173271,5.277294772640263
下修,164,106,27.740977866294674,1230.0,787.0,38.504209589847456,-11.216029121524356,136.02340150485597,87.03285933684687,5.754083890708715,4.133524138779267
現在的,115,102,26.34779352189682,832.0,772.0,36.79786648558701,-11.235251703959523,92.00932524556113,85.37403736727546,5.744756026127831,3.237783311987393
的狀,177,157,25.661866081683606,1337.0,1236.0,35.199285164524724,-11.274629799888347,147.8563315544654,136.68693029268454,5.744450721411105,3.0187290039415022
特性,114,94,26.776259927095094,824.0,706.0,37.44124534668134,-11.227560422442258,91.12462019512303,78.07522070116123,5.742498570604512,3.2481316535420572
加快,102,84,26.8897503581076,728.0,630.0,37.70453699998996,-11.226142987761284,80.50815958986597,69.6705227219994,5.737296772994573,2.9472137001190952
近成,104,84,26.982577025624394,744.0,619.0,37.94661222403257,-11.2085284410603,82.27756969074214,68.45405327764703,5.735025722249287,3.5304915914037465
有能,104,90,26.59315428969781,744.0,667.0,37.378108665520784,-11.214220342804378,82.27756969074214,73.76228358027556,5.735025722249287,3.574502058907156
最重要,234,203,25.163061112262483,1810.0,1611.0,34.24722219407508,-11.282644371354206,200.16451766161734,178.1574795319699,5.719494536021529,3.4640747322300802
總計,165,155,25.448450221243515,1239.0,1096.0,35.848823082066176,-11.167237317807732,137.01869468659882,121.204591910018,5.714208917495623,9.423154601405988
鎖定,173,148,25.930141185116927,1305.0,1093.0,36.10029498352338,-11.210709181631442,144.31751135271304,120.87282751610373,5.700522045388497,6.088080357622299
四年,111,93,26.71283908776073,801.0,649.0,37.95085803186205,-11.154073190769854,88.58109317511354,71.77169721678986,5.6739803631611325,6.278809844700551
一連,107,103,25.96176344284245,769.0,725.0,36.902936828988,-11.162682633844058,85.04227297336118,80.17639519595168,5.669436614510669,6.497135908620644
鏡頭,220,90,30.123130528907023,1695.0,705.0,40.95392228739099,-11.269628099701022,187.44688256156985,77.96463256985648,5.653363984925961,1.8578945914838187
他說,981,753,20.40911539746491,8223.0,6488.0,26.393444900850987,-11.364884335214374,909.3662037190494,717.495795905289,5.642832061093498,1.7568723267687099
的壓力,120,108,26.21217943546064,874.0,799.0,36.76528290739834,-11.212469685861073,96.65402676036108,88.359916912504,5.639024930200441,4.365473363512866
能成,114,104,26.19635253835884,826.0,773.0,36.75339568521246,-11.217128116665068,91.34579645773255,85.48462549858021,5.618353093806093,4.010301161505582
的行為,113,96,26.614551351311878,818.0,715.0,37.30814936172615,-11.21917431844519,90.46109140729446,79.0705138829041,5.615700547576768,3.6247076958849846
間在,113,109,25.887174869465337,818.0,791.0,36.52963738681015,-11.19319005275753,90.46109140729446,87.47521186206592,5.615700547576768,5.296546238876471
今年將,106,96,26.31738854889709,762.0,683.0,37.31448546394438,-11.173386635321974,84.26815605422784,75.53169368115174,5.6044069717092055,5.5466989172884045
讓台,222,182,25.65702188665248,1713.0,1460.0,34.856570143042696,-11.293424994844605,189.43746892505553,161.458671704951,5.597194873978195,2.61333853220373
即日起,202,163,25.974227687838468,1547.0,1261.0,35.65858005466891,-11.257150102377176,171.0798391284652,139.45163357530356,5.58836361544437,3.976472322730648
該公司,260,186,26.147552641239194,2031.0,1479.0,35.44791626948507,-11.284614756216618,224.60449467996952,163.55984619974146,5.577990763922303,3.0787538279065334
引發,637,555,21.567004992639824,5246.0,4515.0,28.676743559070605,-11.30743231932367,580.145336824776,499.30541284099576,5.571798167783059,6.212404189977646
對這,192,178,25.21430488070793,1465.0,1388.0,34.63037296503794,-11.265075557993683,162.01161236147482,153.4963262510082,5.550857620946051,3.9116898877121193
低迷,134,118,26.189684034375396,989.0,841.0,36.94540156713555,-11.175147002726302,109.3716618604086,93.00461842730397,5.5458153346174885,6.717613711334306
狀態,194,165,25.731403585303728,1482.0,1221.0,35.74272527851496,-11.212719967429143,163.89161059365574,135.02810832311314,5.531186796935135,6.652794753973995
預報,487,232,27.060238948862825,3959.0,2073.0,35.059423091929176,-11.401254707988489,437.81841183554866,229.24919619476947,5.5247302283080995,0.03300740722528833
據了解,255,211,25.245233695909448,1991.0,1753.0,33.90501876418713,-11.328465718664187,220.18096942777905,193.86099417724594,5.506220147635974,1.5152378736066303
定位,159,127,26.50322557936493,1194.0,930.0,37.01340726703781,-11.202237466907729,132.0422287778846,102.8469621134277,5.503704655624766,5.672206812553315
對手,232,197,25.323018015875217,1799.0,1465.0,35.029686978089444,-11.217646759932197,198.94804821726498,162.01161236147482,5.491039125225445,7.556169904737055
實質,220,179,25.72702480869265,1699.0,1340.0,35.54638537265164,-11.22427905432322,187.8892350867889,148.1880959483797,5.487814258412563,6.406543151866687
的月,124,105,26.524650544490605,909.0,781.0,37.129008519417454,-11.217854766901182,100.5246113560277,86.36933054901831,5.482178588422848,4.01880901455809
挹注,219,189,25.361375202347322,1691.0,1463.0,34.78591358541515,-11.2577373531795,187.00453003635076,161.79043609886529,5.474252939197717,4.576045318510182
很重,129,119,25.971371092550783,950.0,857.0,36.60910596343448,-11.185554392705269,105.05872473952292,94.77402852818014,5.455850168741874,6.192600471540802
一次,731,590,21.500676318948734,6064.0,4843.0,28.43020517602568,-11.316407072722482,670.6064282320705,535.5783199089574,5.4389331168561945,5.52994614202316
月日陰時多雲,140,14,39.04955916872281,1040.0,107.0,53.565428557976226,-11.245011472065666,115.0116565569514,11.832930049609422,5.429165414364341,0.396874835750494
在大陸,215,161,26.309687737510966,1659.0,1237.0,36.118970856914906,-11.250279974627043,183.46570983459844,136.79751842398932,5.420148850334171,4.281949856879974
公務,279,171,26.986223041764628,2195.0,1218.0,37.45536881302437,-11.174541858986201,242.74094821395033,134.69634392919886,5.416139493962291,9.784641554931737
元為,131,106,26.719227516129816,967.0,853.0,36.72859199607854,-11.296560420598631,106.93872297170385,94.3316760029611,5.413801812329493,1.4433092961859384
聯電,103,36,31.71068281843987,741.0,348.0,42.30793927913256,-11.479923508537384,81.94580529682787,38.48466969405681,5.40941800490477,-0.16041669417050394
最好,276,230,24.97983608867156,2170.0,1835.0,33.84763948656135,-11.287960418784493,239.97624493133128,202.92922094423636,5.407664119499715,3.611244725013493
的聯,137,113,26.544319193392997,1016.0,916.0,36.39454248369625,-11.30386851318081,112.35754140563714,101.29872827516104,5.4046284564252804,1.3516434244524387
月新,135,113,26.47837900282345,1000.0,776.0,37.63324424616325,-11.138004668689897,110.58813130476096,85.8163898924945,5.388818186567329,8.610810352225078
安全的,127,113,26.20447082389234,935.0,830.0,36.78593729043649,-11.205277849297321,103.3999027699515,91.7881489829516,5.386509796889284,4.901968593494876
這幾,125,111,26.237376869981862,919.0,839.0,36.620581474048095,-11.23392047237389,101.63049266907532,92.78344216469445,5.373720608326076,3.5765323168114094
回升,243,194,25.60462037490625,1894.0,1463.0,35.253561629773834,-11.231626209175815,209.45392069121726,161.79043609886529,5.372730351751914,6.412344460628824
都可,263,236,24.62854366337527,2062.0,1862.0,33.522547290620274,-11.276814620030422,228.0327267504171,205.91510048946492,5.361994376575855,4.395506577261928
已有,434,391,22.934576119627422,3512.0,3225.0,30.55710838003691,-11.321220636463526,388.38551714232045,356.64672345785414,5.357257041104069,3.3090100975527683
至度月日陰時,118,14,37.92599329600022,863.0,103.0,52.60361001972005,-11.206911625833396,95.43755731600872,11.390577524390379,5.333998838453099,0.5977823022262487
度月日陰時多,118,14,37.92599329600022,863.0,103.0,52.60361001972005,-11.206911625833396,95.43755731600872,11.390577524390379,5.333998838453099,0.5977823022262487
研討,146,86,28.46337448474509,1091.0,743.0,38.395158567211574,-11.36758871568327,120.65165125349421,82.16698155943739,5.32556974976232,0.17880698653954097
能讓,195,188,24.933906126912692,1495.0,1377.0,34.781174957398505,-11.202460503117724,165.32925630061766,152.27985680665583,5.32484722530714,8.378840488226961
滿足,198,174,25.48121925009851,1520.0,1331.0,35.133493816962336,-11.245870486399602,168.09395958323665,147.19280276663682,5.320662655734567,4.882207621576186
起至月日,160,142,25.852373081517797,1206.0,1110.0,35.626922154562784,-11.267528203924138,133.36928635354172,122.75282574828466,5.317527960970646,3.0178834126029925
改善,627,441,23.232086767303237,5172.0,3618.0,30.749547435091053,-11.315871757727413,571.9618151082236,400.1078590606252,5.296160890754906,4.179291040499968
年為,106,96,26.31738854889709,767.0,705.0,37.104156276224636,-11.20508957856345,84.82109671075166,77.96463256985648,5.2881412989143515,4.17207735890803
新聞稿,180,152,25.932136370553913,1372.0,1076.0,36.45033141546357,-11.168365187094473,151.72691615013204,118.99282928392279,5.268460538608059,9.155789682760863
最重要的,175,159,25.536613423346246,1331.0,1214.0,35.327129690726544,-11.244011736618232,147.19280276663682,134.2539914039798,5.253247464830706,4.56124197895656
得知,112,103,26.170772867820396,816.0,755.0,36.87690754078004,-11.203228728238408,90.23991514468494,83.49403913509452,5.247138055829616,4.557002071101123
深入,148,135,25.82378728055596,1109.0,1013.0,35.990466725310135,-11.226636693029272,122.6422376169799,112.02577701172284,5.24302333003653,4.711548859508023
等待,147,138,25.66293102537617,1101.0,960.0,36.38806093826744,-11.150919566523696,121.75753256654183,106.16460605257052,5.233205278539703,9.546423666717788
總額,135,103,27.02555485747257,1003.0,728.0,38.15261304545732,-11.166812027186069,110.91989569867525,80.50815958986597,5.227659289708512,6.283622524872828
年發,105,89,26.70141348970209,760.0,684.0,37.290474662734994,-11.25056151510943,84.04697979161833,75.6422818124565,5.223614898969081,2.3588478679188567
全台,583,397,23.779377669565527,4796.0,3336.0,31.27547754462468,-11.339831450010466,530.3806777376336,368.9220060326826,5.2203882825467876,2.1369658961435642
而這,116,106,26.16618249461312,849.0,802.0,36.59899574412656,-11.234909480973466,93.88932347774205,88.69168130641829,5.207003290292383,3.37774514572102
成以,125,111,26.237376869981862,922.0,829.0,36.72968182701414,-11.22192992104198,101.96225706298961,91.67756085164683,5.205235887470562,4.072497688349051
的壓,130,116,26.15541362940661,963.0,878.0,36.481914976783976,-11.23529636974777,106.49637044648479,97.09637928558011,5.18722469012659,3.6803316327956486
意味,151,142,25.606010298364865,1135.0,1067.0,35.67731201164768,-11.228019160919512,125.51752903090369,117.99753610217995,5.173431405990778,4.88246019533209
終止,128,85,27.905925451369797,947.0,633.0,38.97366206257588,-11.219059132872879,104.72696034560863,70.00228711591369,5.171871435659257,3.2132006113033795
到點,128,91,27.50676870796552,947.0,619.0,39.149302270545775,-11.128485733386764,104.72696034560863,68.45405327764703,5.171871435659257,7.425706576430953
的雙,105,100,26.042535913138398,761.0,711.0,37.00132725846235,-11.17274221103417,84.15756792292308,78.62816135768503,5.161829002537512,5.8090572012149
轉型,522,296,25.553380379245343,4274.0,2372.0,34.08736547300293,-11.292369273012575,472.65367319654837,262.315047454893,5.15189050055357,4.325623097017445
不一,256,213,25.19859151286427,2009.0,1755.0,33.930703584036266,-11.32017193740956,222.17155579126478,194.08217043985547,5.150810748513042,1.8439832698469512
日表示,197,189,24.941132918206957,1516.0,1471.0,34.289893113695356,-11.263190672760814,167.65160705801762,162.67514114930339,5.137607586302048,4.260012861295541
日前,943,777,20.06064059779561,7921.0,6718.0,25.947261697964713,-11.36834538702361,875.9685880650115,742.9310661053842,5.129419304776077,1.5623148763993948
的機會,219,196,25.129019715095158,1700.0,1540.0,34.37497701336386,-11.272663003396177,187.99982321809364,170.3057222093319,5.111765234984305,3.87653393332573
指出在,107,106,25.79889592635214,778.0,765.0,36.54790356569592,-11.187676706933487,86.03756615510402,84.59992044814214,5.107346155160534,5.413284107123554
明顯,615,503,22.19547312951149,5077.0,4173.0,29.329445272064124,-11.327040277710832,561.4559426342713,461.4842719347675,5.106306410674092,3.734809139995924
追蹤,149,117,26.711953570263056,1120.0,864.0,37.310952020599885,-11.210638801225318,123.85870706133228,95.54814544731347,5.103271506902683,4.816232294151311
他指,197,183,25.143834487988798,1517.0,1422.0,34.57462754529546,-11.261573424740783,167.76219518932237,157.25632271537006,5.095601122663975,4.214373760568651
長至,102,86,26.757391949892202,738.0,643.0,37.616997153173706,-11.22303739520313,81.61404090291359,71.10816842896129,5.09210576648759,3.1187225383499393
的通,116,108,26.058635621463537,851.0,756.0,37.06767504300272,-11.157150116274332,94.11049974035159,83.60462726639928,5.091357743706717,7.118436266870293
並以,123,122,25.615568871973025,908.0,884.0,36.156105355554,-11.191675985123405,100.41402322472294,97.7599080734087,5.0802301362998925,6.01046040436512
用者,195,121,27.698112272697106,1501.0,934.0,38.02527438890471,-11.25492585985112,165.9927850884462,103.28931463864674,5.0690065624041125,3.036794048505481
並將,198,189,24.961231659638127,1526.0,1474.0,34.30000529723117,-11.265228024908659,168.75748837106525,163.00690554321764,5.067179504877021,4.144860962715955
為我,110,94,26.60952987539711,803.0,695.0,37.436679795479385,-11.211857030513807,88.80226943772306,76.85875125680887,5.060048395565097,3.822888137932398
也都,217,207,24.74456697335753,1685.0,1596.0,34.037787251926304,-11.253776951963404,186.3410012485222,176.4986575623985,5.044376697265238,5.271042303349671
的活動,106,95,26.3766921179317,771.0,692.0,37.27174743690728,-11.196949031236148,85.2634492359707,76.52698686289459,5.043245862586511,4.459240175953289
後台,119,112,25.964105615921593,877.0,817.0,36.608244010711886,-11.198380190783928,96.98579115427535,90.35050327598971,4.99687000884787,5.187582707438971
平日,106,85,27.00661172808239,772.0,609.0,38.25535754879693,-11.180406978438599,85.37403736727546,67.34817196459943,4.983134775463011,4.626510622369002
得到,297,264,24.333663290739285,2360.0,2074.0,33.10153510692426,-11.272525252862176,260.98798987923584,229.35978432607422,4.969059585991311,5.231712897977645
也沒,258,226,24.84033645331653,2031.0,1832.0,33.60366899235333,-11.30386851318081,224.60449467996952,202.59745655032208,4.965438368316163,2.7032868489048774
之上,129,109,26.48571970599981,959.0,827.0,36.93333017085829,-11.237696780013566,106.05401792126575,91.4563845890373,4.96462183967871,3.3653029591185133
他還,128,124,25.69602145385713,951.0,898.0,36.24680985446295,-11.191128469916181,105.16931287082768,99.30814191167535,4.956201201298696,6.139354176983995
啟動,484,380,23.49309324323328,3956.0,3050.0,31.471982937883617,-11.293965584100045,437.4866474416344,337.29380047952094,4.945275424680138,5.407213162204862
在公,163,144,25.846194607656802,1239.0,1134.0,35.57199065677471,-11.274933151930716,137.01869468659882,125.40694089959894,4.9265410631166215,2.7566404557127058
數據顯示,106,95,26.3766921179317,773.0,691.0,37.29543665388049,-11.195502899386147,85.48462549858021,76.41639873158982,4.923465342203498,4.519321007474955
的評,104,84,26.982577025624394,757.0,680.0,37.315899847865545,-11.302515966545858,83.71521539770404,75.19992928723745,4.915145764205106,1.029804752260107
固定,145,128,26.053835723996716,1091.0,866.0,37.17043658127318,-11.123094611861838,120.65165125349421,95.76932170992299,4.913667409622798,10.847070904239326
以中,103,95,26.24297873089777,749.0,707.0,36.967278140155074,-11.218393741515051,82.83051034726596,78.185808832466,4.911334134562331,3.615963418939304
日公布,189,178,25.150847562666613,1455.0,1373.0,34.69175769620453,-11.254209822694905,160.90573104842719,151.8375042814368,4.905281762063274,4.507952007398216
的解,101,92,26.33183471367321,733.0,664.0,37.33921388145296,-11.187733539646413,81.06110024638978,73.43051918636128,4.90444519228227,4.695944159307309
真的,344,287,24.29630203153203,2761.0,2284.0,32.83344996569321,-11.285441322235299,305.333830532445,252.58329190007402,4.89651820987722,4.6895809597102005
負面,127,99,26.977469577806534,944.0,755.0,37.574351985090544,-11.242837866333453,104.39519595169433,83.49403913509452,4.894642530282095,2.879664522576914
的各,143,135,25.675801404006425,1075.0,1000.0,35.95365116700439,-11.213720467762727,118.88224115261802,110.58813130476096,4.892793794774975,5.388818186567329
排除,320,260,24.70815063329607,2559.0,2019.0,33.645005532806515,-11.260915954516328,282.99502800888325,223.27743710431236,4.838841027342538,6.039780118927607
作者,147,98,27.713373470718576,1109.0,806.0,37.8217321995152,-11.318356231055075,122.6422376169799,89.13403383163732,4.8376529965197435,0.8818781414855172
業生,196,131,27.22217288645723,1515.0,928.0,38.121376539389246,-11.169074376804067,167.54101892671284,102.62578585081816,4.8341212732148655,7.844968220306324
榮發,110,19,35.723775988722245,807.0,225.0,46.13749344937316,-11.682901390257,89.24462196294209,24.882329543571217,4.827021595094718,-1.3906174178177275
兩個,372,320,23.82119091215456,3002.0,2570.0,32.078743456093875,-11.294580149314513,331.9855701768924,284.21149745323567,4.822964423469543,4.506562633872698
指出這,169,159,25.39209868264595,1291.0,1242.0,35.00943181810759,-11.266814027492211,142.7692775144464,137.3504590805131,4.819319773082871,3.4124576296449796
融資,206,134,27.294662124908854,1599.0,906.0,38.56952295739954,-11.122439473311086,176.8304219563128,100.19284696211342,4.811752829821167,11.407237454379002
的挑戰,115,101,26.40439429627043,848.0,762.0,36.98956749042667,-11.232066006064406,93.7787353464373,84.26815605422784,4.802176866993316,3.3221873473239083
的功,102,95,26.197540681947952,743.0,680.0,37.22459685600587,-11.17945587378863,82.16698155943739,75.19992928723745,4.787185959595689,5.213340011703078
很重要,112,103,26.170772867820396,824.0,748.0,36.995460862070935,-11.19391395696386,91.12462019512303,82.7199222159612,4.78225841780999,4.971977051101544
火車,146,77,29.124813576379925,1102.0,661.0,39.379445679280174,-11.361188385217021,121.86812069784658,73.098754792447,4.778506432355208,0.20820757087681432
傾向,119,111,26.01593666732093,881.0,745.0,37.347506825788386,-11.115093984286244,97.42814367949441,82.3881578220469,4.776289145396881,9.936349281947773
蔡明,110,47,30.56080176878345,808.0,285.0,44.326012054593946,-11.01358154577761,89.35521009424684,31.517617421856873,4.76980972685474,7.60540262569973
解讀,129,113,26.274532439143172,963.0,812.0,37.09693016555186,-11.183352488668357,106.49637044648479,89.7975626194659,4.755216923907464,5.995186113001521
回台,160,124,26.67583550526624,1218.0,900.0,37.37027509051864,-11.193353164938292,134.69634392919886,99.52931817428487,4.753469855766408,6.016461079003945
認識,193,156,26.061458498367035,1492.0,1211.0,35.8400030935588,-11.260585703522574,164.99749190670337,133.9222270100655,4.7524386610587355,3.6396352650142685
設施,309,215,25.86008356461735,2469.0,1602.0,35.5474035577377,-11.21961006671966,273.0420961914548,177.16218635022707,4.735426750452318,8.081296417084475
落在,126,98,27.000230421542692,939.0,821.0,36.89149498243293,-11.336795598000876,103.84225529517055,90.79285580120874,4.727994870766557,0.5721036863946614
二年,101,85,26.776200305990344,736.0,575.0,38.453197438060656,-11.122958751526053,81.39286464030407,63.588175500237554,4.723261169297534,7.209928965596985
及大,143,137,25.58811093201197,1079.0,1006.0,35.92262483104656,-11.204996392050578,119.32459367783707,111.25166009258952,4.697479767103722,5.959254966944158
世代,269,176,26.647619391935255,2132.0,1353.0,36.41911189233255,-11.250835600351655,235.77389594175037,149.62574165534159,4.682341895738862,4.648942725597854
投顧,195,111,28.239223374314737,1511.0,945.0,37.958223593876866,-11.352894693400428,167.0986664014938,104.5057840829991,4.658830817384497,0.40356465191565233
